"","OBEC","NAZEVOBCE","NAZEVNUTS","HLASY_07","PL_HL_CELK","zeman_pct"
"3280",569291,"Pohled","Havlíčkův Brod",164,388,42.2680412371134
"3281",529559,"Dobrovítov","Kutná Hora",30,71,42.2535211267606
"3282",532134,"Ješetice","Benešov",30,71,42.2535211267606
"3283",574791,"Brloh","Pardubice",60,142,42.2535211267606
"3284",531561,"Tuhaň","Mělník",139,329,42.2492401215805
"3285",588733,"Lutopecny","Kroměříž",139,329,42.2492401215805
"3286",570435,"Mžany","Hradec Králové",109,258,42.2480620155039
"3287",571202,"Bojanov","Chrudim",155,367,42.2343324250681
"3288",538906,"Milíkov","Cheb",57,135,42.2222222222222
"3289",546534,"Týček","Rokycany",57,135,42.2222222222222
"3290",552500,"Pazderna","Frýdek-Místek",57,135,42.2222222222222
"3291",571032,"Pěčice","Mladá Boleslav",38,90,42.2222222222222
"3292",591521,"Račice","Třebíč",19,45,42.2222222222222
"3293",599531,"Horní Slivno","Mladá Boleslav",57,135,42.2222222222222
"3294",597007,"Velké Meziříčí","Žďár nad Sázavou",2556,6054,42.2200198216055
"3295",555274,"Nové Sedlice","Opava",122,289,42.2145328719723
"3296",580023,"Česká Rybná","Ústí nad Orlicí",84,199,42.2110552763819
"3297",570711,"Radíkovice","Hradec Králové",46,109,42.2018348623853
"3298",545546,"Chvalšiny","Český Krumlov",257,609,42.200328407225
"3299",554464,"Zahořany","Domažlice",211,500,42.2
"3300",587435,"Krahulčí","Jihlava",127,301,42.1926910299003
"3301",530654,"Vysoká","Havlíčkův Brod",54,128,42.1875
"3302",554847,"Mrákotín","Chrudim",81,192,42.1875
"3303",566144,"Kanice","Domažlice",54,128,42.1875
"3304",596051,"Lísek","Žďár nad Sázavou",81,192,42.1875
"3305",550116,"Bohumilice","Prachatice",62,147,42.1768707482993
"3306",534439,"Suchdol","Kutná Hora",256,607,42.174629324547
"3307",536512,"Truskovice","Strakonice",35,83,42.1686746987952
"3308",549673,"Krásná","Frýdek-Místek",148,351,42.1652421652422
"3309",587150,"Hojkov","Jihlava",43,102,42.156862745098
"3310",586358,"Lužice","Hodonín",575,1364,42.1554252199413
"3311",585793,"Spytihněv","Zlín",360,854,42.1545667447307
"3312",586510,"Ratíškovice","Hodonín",883,2095,42.1479713603819
"3313",552399,"Želechovice","Olomouc",59,140,42.1428571428571
"3314",569003,"Liboš","Olomouc",126,299,42.1404682274247
"3315",535338,"Vysoká","Mělník",166,394,42.1319796954315
"3316",557862,"Kasejovice","Plzeň-jih",273,648,42.1296296296296
"3317",598402,"Háje","Příbram",99,235,42.1276595744681
"3318",537616,"Oskořínek","Nymburk",115,273,42.1245421245421
"3319",560014,"Mýto","Rokycany",310,736,42.1195652173913
"3320",581682,"Jedovnice","Blansko",659,1565,42.1086261980831
"3321",530450,"Postupice","Benešov",280,665,42.1052631578947
"3322",531685,"Podluhy","Beroun",144,342,42.1052631578947
"3323",550230,"Husinec","Prachatice",280,665,42.1052631578947
"3324",550981,"Doubravice","Strakonice",64,152,42.1052631578947
"3325",552917,"Radenín","Tábor",104,247,42.1052631578947
"3326",555797,"Běšiny","Klatovy",176,418,42.1052631578947
"3327",562807,"Halámky","Jindřichův Hradec",48,114,42.1052631578947
"3328",566837,"Němčovice","Rokycany",32,76,42.1052631578947
"3329",585157,"Dešná","Zlín",48,114,42.1052631578947
"3330",587061,"Dolní Vilímeč","Jihlava",24,57,42.1052631578947
"3331",558141,"Nezvěstice","Plzeň-město",330,784,42.0918367346939
"3332",568431,"Bordovice","Nový Jičín",149,354,42.090395480226
"3333",562025,"Skalice u České Lípy","Česká Lípa",290,689,42.0899854862119
"3334",586293,"Kuželov","Hodonín",93,221,42.0814479638009
"3335",541028,"Pečice","Příbram",77,183,42.0765027322404
"3336",535991,"Pištín","České Budějovice",146,347,42.0749279538905
"3337",568449,"Zbyslavice","Ostrava-město",146,347,42.0749279538905
"3338",586099,"Čejč","Hodonín",276,656,42.0731707317073
"3339",586765,"Vracov","Hodonín",923,2194,42.0692798541477
"3340",556700,"Vávrovice","Opava",294,699,42.0600858369099
"3341",584622,"Lanžhot","Břeclav",723,1719,42.0593368237347
"3342",535109,"Královice","Kladno",45,107,42.0560747663551
"3343",542024,"Číhaň","Klatovy",45,107,42.0560747663551
"3344",596400,"Pernštejnské Jestřabí","Brno-venkov",45,107,42.0560747663551
"3345",534005,"Čáslav","Kutná Hora",2060,4900,42.0408163265306
"3346",578258,"Korouhev","Svitavy",190,452,42.0353982300885
"3347",592170,"Hluk","Uherské Hradiště",926,2203,42.0335905583295
"3348",563471,"Všehrdy","Chomutov",153,364,42.032967032967
"3349",529681,"Koupě","Příbram",29,69,42.0289855072464
"3350",587320,"Kalhov","Jihlava",29,69,42.0289855072464
"3351",554723,"Plesná","Ostrava-město",342,814,42.014742014742
"3352",590746,"Jakubov u Moravských Budějovic","Třebíč",142,338,42.0118343195266
"3353",549789,"Říčky","Brno-venkov",92,219,42.0091324200913
"3354",561355,"Těchobuz","Pelhřimov",21,50,42
"3355",573281,"Ostružno","Jičín",21,50,42
"3356",535788,"Dubičné","České Budějovice",97,231,41.991341991342
"3357",589896,"Plumlov","Prostějov",498,1186,41.9898819561551
"3358",549282,"Butoves","Jičín",55,131,41.9847328244275
"3359",566756,"Bdeněves","Plzeň-sever",157,374,41.9786096256684
"3360",593052,"Hostěrádky-Rešov","Vyškov",204,486,41.9753086419753
"3361",588725,"Ludslavice","Kroměříž",115,274,41.970802919708
"3362",535443,"Bělá pod Bezdězem","Mladá Boleslav",967,2304,41.9704861111111
"3363",586200,"Hýsly","Hodonín",81,193,41.9689119170984
"3364",592153,"Drslavice","Uherské Hradiště",128,305,41.9672131147541
"3365",581780,"Krasová","Blansko",94,224,41.9642857142857
"3366",569038,"Lípa","Havlíčkův Brod",261,622,41.9614147909968
"3367",580945,"Slatina","Ústí nad Orlicí",107,255,41.9607843137255
"3368",553255,"Val","Tábor",60,143,41.958041958042
"3369",531847,"Tlustice","Beroun",219,522,41.9540229885057
"3370",550124,"Bošice","Prachatice",73,174,41.9540229885057
"3371",574295,"Nový Ples","Náchod",73,174,41.9540229885057
"3372",574911,"Dolní Roveň","Pardubice",406,968,41.9421487603306
"3373",537187,"Drslavice","Prachatice",26,62,41.9354838709677
"3374",578681,"Rozhraní","Svitavy",78,186,41.9354838709677
"3375",586951,"Brzkov","Jihlava",65,155,41.9354838709677
"3376",591025,"Lhánice","Třebíč",39,93,41.9354838709677
"3377",593508,"Pustiměř","Vyškov",415,990,41.9191919191919
"3378",576441,"Lhoty u Potštejna","Rychnov nad Kněžnou",70,167,41.9161676646707
"3379",572934,"Stéblová","Pardubice",57,136,41.9117647058824
"3380",592714,"Tučapy","Uherské Hradiště",57,136,41.9117647058824
"3381",586188,"Hroznová Lhota","Hodonín",277,661,41.9062027231467
"3382",513181,"Dománovice","Kolín",31,74,41.8918918918919
"3383",546844,"Novosedly nad Nežárkou","Jindřichův Hradec",155,370,41.8918918918919
"3384",550221,"Hracholusky","Prachatice",93,222,41.8918918918919
"3385",552721,"Myslkovice","Tábor",93,222,41.8918918918919
"3386",571008,"Syrovátka","Hradec Králové",93,222,41.8918918918919
"3387",579556,"Mostek","Trutnov",248,592,41.8918918918919
"3388",534765,"Dolní Beřkovice","Mělník",276,659,41.8816388467375
"3389",553433,"Babylon","Domažlice",67,160,41.875
"3390",553794,"Klenčí pod Čerchovem","Domažlice",268,640,41.875
"3391",583987,"Tetčice","Brno-venkov",237,566,41.8727915194346
"3392",564648,"Bříza","Litoměřice",85,203,41.871921182266
"3393",590061,"Stínava","Prostějov",36,86,41.8604651162791
"3394",540145,"Drahlín","Příbram",131,313,41.85303514377
"3395",544655,"Pozděchov","Vsetín",131,313,41.85303514377
"3396",564613,"Brňany","Litoměřice",77,184,41.8478260869565
"3397",591742,"Stařeč","Třebíč",379,906,41.832229580574
"3398",576506,"Lupenice","Rychnov nad Kněžnou",64,153,41.8300653594771
"3399",530107,"Louňovice pod Blaníkem","Benešov",151,361,41.8282548476454
"3400",590860,"Kojetice","Třebíč",110,263,41.8250950570342
"3401",553174,"Sudoměřice u Tábora","Tábor",69,165,41.8181818181818
"3402",545520,"Hořice na Šumavě","Český Krumlov",143,342,41.812865497076
"3403",590266,"Třebíč","Třebíč",7884,18861,41.800540798473
"3404",546038,"Budíškovice","Jindřichův Hradec",158,378,41.7989417989418
"3405",568830,"Řepiště","Frýdek-Místek",423,1012,41.798418972332
"3406",534501,"Úmonín","Kutná Hora",112,268,41.7910447761194
"3407",595331,"Borovník","Brno-venkov",28,67,41.7910447761194
"3408",530158,"Mezno","Benešov",94,225,41.7777777777778
"3409",500526,"Bělkovice-Lašťany","Olomouc",457,1094,41.7733089579525
"3410",541443,"Obora","Tachov",33,79,41.7721518987342
"3411",563838,"Velké Hamry","Jablonec nad Nisou",505,1209,41.7700578990902
"3412",589152,"Zahnašovice","Kroměříž",71,170,41.7647058823529
"3413",559211,"Město Touškov","Plzeň-sever",413,989,41.7593528816987
"3414",590304,"Benetice","Třebíč",48,115,41.7391304347826
"3415",576425,"Kvasiny","Rychnov nad Kněžnou",298,714,41.7366946778711
"3416",596493,"Prosetín","Žďár nad Sázavou",101,242,41.7355371900826
"3417",598836,"Václavovice","Ostrava-město",469,1124,41.7259786476868
"3418",552054,"Bechyně","Tábor",1122,2689,41.7255485310524
"3419",552151,"Skrbeň","Olomouc",237,568,41.7253521126761
"3420",575500,"Přelouč","Pardubice",1848,4429,41.724994355385
"3421",532487,"Knovíz","Kladno",121,290,41.7241379310345
"3422",577839,"Borová","Svitavy",242,580,41.7241379310345
"3423",568279,"Mikolajice","Opava",63,151,41.7218543046358
"3424",595241,"Blažkov","Žďár nad Sázavou",63,151,41.7218543046358
"3425",530689,"Struhařov","Benešov",199,477,41.7190775681342
"3426",530212,"Načeradec","Benešov",209,501,41.7165668662675
"3427",569674,"Vepříkov","Havlíčkův Brod",83,199,41.7085427135678
"3428",579181,"Doubravice","Trutnov",83,199,41.7085427135678
"3429",593222,"Křižanovice","Vyškov",171,410,41.7073170731707
"3430",531634,"Osek","Beroun",186,446,41.7040358744395
"3431",553425,"Domažlice","Domažlice",2143,5139,41.7007199844328
"3432",579777,"Úpice","Trutnov",1007,2415,41.6977225672878
"3433",585882,"Újezd","Zlín",246,590,41.6949152542373
"3434",532509,"Šetějovice","Benešov",15,36,41.6666666666667
"3435",537993,"Vykáň","Nymburk",85,204,41.6666666666667
"3436",542156,"Borovy","Plzeň-jih",50,120,41.6666666666667
"3437",544540,"Hranice","České Budějovice",35,84,41.6666666666667
"3438",546330,"Kunratice","Děčín",50,120,41.6666666666667
"3439",548219,"Křelovice","Pelhřimov",75,180,41.6666666666667
"3440",551121,"Hoštice","Strakonice",35,84,41.6666666666667
"3441",566888,"Olbramov","Tachov",15,36,41.6666666666667
"3442",573078,"Neratov","Pardubice",35,84,41.6666666666667
"3443",586064,"Světlá","Blansko",55,132,41.6666666666667
"3444",587206,"Horní Myslová","Jihlava",20,48,41.6666666666667
"3445",598011,"Baška","Frýdek-Místek",864,2074,41.6586306653809
"3446",510491,"Štítina","Opava",277,665,41.6541353383459
"3447",521531,"Všechovice","Přerov",202,485,41.6494845360825
"3448",553140,"Stádlec","Tábor",137,329,41.6413373860182
"3449",574040,"Heřmanice","Náchod",87,209,41.6267942583732
"3450",576000,"Vysoké Chvojno","Pardubice",87,209,41.6267942583732
"3451",574121,"Jaroměř","Náchod",2301,5528,41.6244573082489
"3452",556106,"Dolany","Klatovy",191,459,41.6122004357298
"3453",564052,"Hlavice","Liberec",57,137,41.6058394160584
"3454",587907,"Katov","Brno-venkov",57,137,41.6058394160584
"3455",581372,"Boskovice","Blansko",2449,5887,41.6001358926448
"3456",592722,"Tupesy","Uherské Hradiště",255,613,41.5986949429038
"3457",536008,"Katusice","Mladá Boleslav",151,363,41.5977961432507
"3458",585921,"Veselá","Zlín",198,476,41.5966386554622
"3459",540935,"Obecnice","Příbram",277,666,41.5915915915916
"3460",570796,"Sendražice","Hradec Králové",89,214,41.588785046729
"3461",550647,"Vimperk","Prachatice",1324,3184,41.5829145728643
"3462",551716,"Sedlice","Strakonice",247,594,41.5824915824916
"3463",553280,"Vilice","Tábor",37,89,41.5730337078652
"3464",576727,"Rybná nad Zdobnicí","Rychnov nad Kněžnou",96,231,41.5584415584416
"3465",599948,"Štramberk","Nový Jičín",745,1793,41.5504740658115
"3466",510343,"Stěbořice","Opava",327,787,41.5501905972046
"3467",580406,"Javorník","Ústí nad Orlicí",59,142,41.5492957746479
"3468",580961,"Sopotnice","Ústí nad Orlicí",194,467,41.541755888651
"3469",534498,"Uhlířské Janovice","Kutná Hora",631,1519,41.540487162607
"3470",569313,"Prosíčka","Havlíčkův Brod",27,65,41.5384615384615
"3471",568759,"Chotěboř","Havlíčkův Brod",2100,5056,41.5348101265823
"3472",565679,"Straškov-Vodochody","Litoměřice",228,549,41.5300546448087
"3473",550167,"Čkyně","Prachatice",338,814,41.5233415233415
"3474",582182,"Ostrov u Macochy","Blansko",240,578,41.522491349481
"3475",537756,"Rožďalovice","Nymburk",301,725,41.5172413793103
"3476",574597,"Vilantice","Trutnov",44,106,41.5094339622642
"3477",576743,"Sedloňov","Rychnov nad Kněžnou",44,106,41.5094339622642
"3478",578169,"Jarošov","Svitavy",44,106,41.5094339622642
"3479",599611,"Vrbice","Nymburk",44,106,41.5094339622642
"3480",586749,"Vlkoš","Hodonín",215,518,41.5057915057915
"3481",530476,"Pravonín","Benešov",127,306,41.5032679738562
"3482",573329,"Podhradí","Jičín",105,253,41.501976284585
"3483",542351,"Řevničov","Rakovník",283,682,41.4956011730205
"3484",570877,"Smiřice","Hradec Králové",573,1381,41.4916727009413
"3485",512176,"Hrádek","Frýdek-Místek",395,952,41.4915966386555
"3486",538868,"Pomezí nad Ohří","Cheb",56,135,41.4814814814815
"3487",551856,"Štěkeň","Strakonice",168,405,41.4814814814815
"3488",581925,"Lhota Rapotina","Blansko",107,258,41.4728682170543
"3489",514161,"Luka","Česká Lípa",17,41,41.4634146341463
"3490",532606,"Choratice","Benešov",17,41,41.4634146341463
"3491",569348,"Příseka","Havlíčkův Brod",85,205,41.4634146341463
"3492",570915,"Stará Voda","Hradec Králové",34,82,41.4634146341463
"3493",596132,"Mirošov","Žďár nad Sázavou",34,82,41.4634146341463
"3494",586056,"Blatnička","Hodonín",97,234,41.4529914529915
"3495",591840,"Trnava","Třebíč",160,386,41.4507772020725
"3496",563285,"Perštejn","Chomutov",247,596,41.4429530201342
"3497",590614,"Hluboké","Třebíč",46,111,41.4414414414414
"3498",562190,"Olešná","Písek",29,70,41.4285714285714
"3499",544302,"Lešná","Vsetín",459,1108,41.4259927797834
"3500",584134,"Vohančice","Brno-venkov",41,99,41.4141414141414
"3501",573922,"Broumov","Náchod",1294,3125,41.408
"3502",573752,"Vitiněves","Jičín",77,186,41.3978494623656
"3503",598640,"Vlčetínec","Jindřichův Hradec",12,29,41.3793103448276
"3504",542377,"Senomaty","Rakovník",254,614,41.3680781758958
"3505",547891,"Stolany","Chrudim",91,220,41.3636363636364
"3506",564397,"Rynoltice","Liberec",158,382,41.3612565445026
"3507",531669,"Otročiněves","Beroun",122,295,41.3559322033898
"3508",537438,"Libice nad Cidlinou","Nymburk",275,665,41.3533834586466
"3509",554090,"Pec","Domažlice",55,133,41.3533834586466
"3510",593559,"Rousínov","Vyškov",1162,2810,41.3523131672598
"3511",547999,"Humpolec","Pelhřimov",2321,5615,41.3357079252004
"3512",546429,"Chraberce","Louny",31,75,41.3333333333333
"3513",549657,"Nevězice","Písek",31,75,41.3333333333333
"3514",570532,"Osice","Hradec Králové",112,271,41.3284132841328
"3515",551538,"Střítež","Český Krumlov",81,196,41.3265306122449
"3516",534285,"Podbrdy","Beroun",50,121,41.3223140495868
"3517",572331,"Svídnice","Chrudim",107,259,41.3127413127413
"3518",595756,"Jámy","Žďár nad Sázavou",145,351,41.3105413105413
"3519",563153,"Třebějice","Tábor",19,46,41.304347826087
"3520",574180,"Lhota pod Hořičkami","Náchod",57,138,41.304347826087
"3521",580619,"Lubník","Ústí nad Orlicí",76,184,41.304347826087
"3522",531154,"Drozdov","Beroun",178,431,41.2993039443155
"3523",537888,"Tatce","Kolín",128,310,41.2903225806452
"3524",555801,"Bezděkov","Klatovy",192,465,41.2903225806452
"3525",579301,"Hřibojedy","Trutnov",45,109,41.2844036697248
"3526",585521,"Návojná","Zlín",161,390,41.2820512820513
"3527",583081,"Hrušovany u Brna","Brno-venkov",710,1720,41.2790697674419
"3528",544621,"Police","Vsetín",123,298,41.2751677852349
"3529",541851,"Klenová","Klatovy",26,63,41.2698412698413
"3530",534072,"Kotopeky","Beroun",59,143,41.2587412587413
"3531",535613,"Hvozdec","České Budějovice",33,80,41.25
"3532",561711,"Blažejov","Jindřichův Hradec",99,240,41.25
"3533",571709,"Leštinka","Chrudim",33,80,41.25
"3534",578436,"Slatina","Klatovy",33,80,41.25
"3535",591637,"Rudíkov","Třebíč",172,417,41.2470023980815
"3536",512923,"Chlebičov","Opava",259,628,41.2420382165605
"3537",533696,"Skvrňov","Kolín",47,114,41.2280701754386
"3538",581810,"Křtěnov","Blansko",47,114,41.2280701754386
"3539",558931,"Hvozd","Plzeň-sever",61,148,41.2162162162162
"3540",547263,"Studená","Jindřichův Hradec",516,1252,41.2140575079872
"3541",535001,"Liběchov","Mělník",192,466,41.2017167381974
"3542",535516,"Boseň","Mladá Boleslav",103,250,41.2
"3543",531855,"Tmaň","Beroun",213,517,41.1992263056093
"3544",548332,"Lukavec","Pelhřimov",234,568,41.1971830985916
"3545",584550,"Klobouky u Brna","Břeclav",512,1243,41.1906677393403
"3546",545139,"Štěpánovice","České Budějovice",180,437,41.1899313501144
"3547",533149,"Žilina","Kladno",168,408,41.1764705882353
"3548",534412,"Staňkovice","Kutná Hora",63,153,41.1764705882353
"3549",541753,"Ježovy","Klatovy",49,119,41.1764705882353
"3550",590509,"Číměř","Třebíč",49,119,41.1764705882353
"3551",599000,"Záhoří","Tábor",14,34,41.1764705882353
"3552",542687,"Horní Bečva","Vsetín",522,1268,41.1671924290221
"3553",577596,"Tatobity","Semily",121,294,41.156462585034
"3554",551091,"Brno-Starý Lískovec","Brno-město",2655,6452,41.1500309981401
"3555",579068,"Bílá Třemešná","Trutnov",267,649,41.1402157164869
"3556",514047,"Klokočí","Přerov",65,158,41.1392405063291
"3557",547450,"Výkleky","Přerov",58,141,41.1347517730496
"3558",584967,"Uherčice","Břeclav",232,564,41.1347517730496
"3559",507580,"Kravaře","Opava",1296,3151,41.1298000634719
"3560",555185,"Hroznětín","Karlovy Vary",336,817,41.1260709914321
"3561",587125,"Hladov","Jihlava",44,107,41.1214953271028
"3562",540013,"Březnice","Příbram",703,1710,41.1111111111111
"3563",551589,"Horní Rápotice","Pelhřimov",37,90,41.1111111111111
"3564",587257,"Zástřizly","Kroměříž",37,90,41.1111111111111
"3565",552712,"Mlýny","Tábor",30,73,41.0958904109589
"3566",550906,"Cehnice","Strakonice",113,275,41.0909090909091
"3567",596868,"Svratka","Žďár nad Sázavou",348,847,41.086186540732
